I
810 VERSION
1     404 1 1 EPWR STRACHOWICE
10  51.100879  016.919088 xxx  62.38     48 0.0000 0.0000  16 161161 01 0 0 0.25 0 0000.0000
10  51.101755  016.919410 xxx 160.97     75 0.0000 0.0000  17 161161 01 0 0 0.25 0 0000.0000
10  51.101525  016.919296 xxx  55.63     81 0.0000 0.0000  22 161161 01 0 0 0.25 0 0000.0000
10  51.101911  016.919033 xxx  75.36     63 0.0000 0.0000  21 161161 01 0 0 0.25 0 0000.0000
10  51.101848  016.918826 xxx  50.97     52 0.0000 0.0000  21 161161 01 0 0 0.25 0 0000.0000
10  51.102009  016.919169 xxx 256.20     52 0.0000 0.0000  19 161161 01 0 0 0.25 0 0000.0000
10  51.102043  016.919337 xxx 243.24     33 0.0000 0.0000  19 161161 01 0 0 0.25 0 0000.0000
10  51.102114  016.919458 xxx 216.73     58 0.0000 0.0000  21 161161 01 0 0 0.25 0 0000.0000
10  51.102412  016.919447 xxx 136.70     66 0.0000 0.0000  32 161161 01 0 0 0.25 0 0000.0000
10  51.102489  016.919246 xxx 111.48     63 0.0000 0.0000  39 161161 01 0 0 0.25 0 0000.0000
10  51.102498  016.919007 xxx  78.40     75 0.0000 0.0000  36 161161 01 0 0 0.25 0 0000.0000
10  51.102425  016.918775 xxx  44.58     72 0.0000 0.0000  33 161161 01 0 0 0.25 0 0000.0000
10  51.101456  016.919181 xxx 106.64    215 0.0000 0.0000  25 161161 01 0 0 0.25 0 0000.0000
10  51.101130  016.919021 xxx  91.25    114 0.0000 0.0000  23 161161 01 0 0 0.25 0 0000.0000
10  51.100874  016.918947 xxx 130.67    102 0.0000 0.0000  18 161161 01 0 0 0.25 0 0000.0000
10  51.101948  016.919132 xxx 124.02    239 0.0000 0.0000  19 161161 01 0 0 0.25 0 0000.0000
10  51.101054  016.919236 xxx  13.66    653 0.0000 0.0000  17 161161 01 0 0 0.25 0 0000.0000
10  51.098661  016.919417 xxx  89.07    208 0.0000 0.0000  23 161161 01 0 0 0.25 0 0000.0000
10  51.100732  016.918801 xxx 176.97   1523 0.0000 0.0000  23 161161 01 0 0 0.25 0 0000.0000
10  51.102804  016.919035 xxx 267.27    210 0.0000 0.0000  17 161161 01 0 0 0.25 0 0000.0000
10  51.100359  016.919726 xxx 356.50   1969 0.0000 0.0000  23 161161 01 0 0 0.25 0 0000.0000
10  51.097794  016.921373 xxx  82.44   1021 0.0000 0.0000  22 161161 01 0 0 0.25 0 0000.0000
10  51.097046  016.914881 xxx  78.16   2018 0.0000 0.0000  22 161161 01 0 0 0.25 0 0000.0000
10  51.105865  016.914934 xxx  87.57   1054 0.0000 0.0000  34 161161 01 0 0 0.25 0 0000.0000
10  51.104933  016.910972 xxx  50.83   1013 0.0000 0.0000  38 161161 01 0 0 0.25 0 0000.0000
10  51.105157  016.910790 xxx 140.93    116 0.0000 0.0000  42 161161 01 0 0 0.25 0 0000.0000
10  51.104659  016.909814 xxx 321.68    106 0.0000 0.0000  41 161161 01 0 0 0.25 0 0000.0000
10  51.105339  016.910422 xxx 229.54    569 0.0000 0.0000 101 161161 01 0 0 0.25 0 0000.0000
10  51.105129  016.909440 xxx 132.36     93 0.0000 0.0000 136 111111 02 0 0 0.25 0 0000.0000
10  51.105625  016.909875 xxx  48.08     57 0.0000 0.0000  15 161161 01 0 0 0.25 0 0000.0000
10  51.105500  016.909011 xxx 130.35    254 0.0000 0.0000 269 161161 02 0 0 0.25 0 0000.0000
10  51.105814  016.910308 xxx 137.72    206 0.0000 0.0000 185 161161 02 0 0 0.25 0 0000.0000
10  51.105850  016.908339 xxx  40.87    336 0.0000 0.0000 155 111111 02 0 0 0.25 0 0000.0000
10  51.106143  016.909781 xxx  48.71    243 0.0000 0.0000 141 111111 02 0 0 0.25 0 0000.0000
10  51.106098  016.910755 xxx  50.98    139 0.0000 0.0000  24 161161 01 0 0 0.25 0 0000.0000
10  51.106597  016.912159 xxx 262.88     87 0.0000 0.0000  17 161161 01 0 0 0.25 0 0000.0000
10  51.105960  016.911764 xxx 145.67    325 0.0000 0.0000  47 161161 01 0 0 0.25 0 0000.0000
10  51.106718  016.911175 xxx 148.24    289 0.0000 0.0000 268 161161 02 0 0 0.25 0 0000.0000
10  51.106913  016.911907 xxx 163.00    248 0.0000 0.0000  18 111111 01 0 0 0.25 0 0000.0000
10  51.107494  016.911727 xxx 164.44    195 0.0000 0.0000 236 111111 02 0 0 0.25 0 0000.0000
10  51.107059  016.910618 xxx  56.75    340 0.0000 0.0000  69 111111 02 0 0 0.25 0 0000.0000
10  51.107345  016.910781 xxx  52.42    136 0.0000 0.0000  88 111111 02 0 0 0.25 0 0000.0000
10  51.107072  016.910142 xxx  57.37    139 0.0000 0.0000  90 111111 02 0 0 0.25 0 0000.0000
10  51.106375  016.914254 xxx  89.63    765 0.0000 0.0000 109 161161 02 0 0 0.25 0 0000.0000
10  51.106795  016.915548 xxx 181.95    199 0.0000 0.0000 174 161161 02 0 0 0.25 0 0000.0000
10  51.106684  016.912703 xxx 161.92    187 0.0000 0.0000 173 161161 02 0 0 0.25 0 0000.0000
10  51.107827  016.916693 xxx 177.38    330 0.0000 0.0000 229 111111 02 0 0 0.25 0 0000.0000
10  51.108143  016.911585 xxx  86.78   3499 0.0000 0.0000  20 111111 02 0 0 0.25 0 0000.0000
10  51.107791  016.916170 xxx 177.33    669 0.0000 0.0000  19 111111 02 0 0 0.25 0 0000.0000
10  51.107969  016.914537 xxx  88.61    579 0.0000 0.0000 138 111111 02 0 0 0.25 0 0000.0000
10  51.107162  016.914571 xxx  90.27     85 0.0000 0.0000  69 111111 02 0 0 0.25 0 0000.0000
10  51.106990  016.914603 xxx 356.98     69 0.0000 0.0000  22 111111 01 0 0 0.25 0 0000.0000
10  51.106843  016.914130 xxx 266.17    510 0.0000 0.0000  21 161161 01 0 0 0.25 0 0000.0000
10  51.107223  016.915584 xxx  91.49    240 0.0000 0.0000 131 111111 02 0 0 0.25 0 0000.0000
10  51.107102  016.912486 xxx  72.76    226 0.0000 0.0000 147 111111 02 0 0 0.25 0 0000.0000
10  51.104598  016.918467 xxx  78.09     76 0.0000 0.0000  29 111111 02 0 0 0.25 0 0000.0000
10  51.104598  016.918467 xxx 156.84     76 0.0000 0.0000  29 111111 02 0 0 0.25 0 0000.0000
10  51.104597  016.918467 xxx 207.43     71 0.0000 0.0000  40 111111 02 0 0 0.25 0 0000.0000
10  51.104598  016.918466 xxx 117.27     77 0.0000 0.0000  26 111111 02 0 0 0.25 0 0000.0000
10  51.104984  016.918774 xxx 207.70    249 0.0000 0.0000  17 161161 01 0 0 0.25 0 0000.0000
10  51.106167  016.912130 xxx  57.06    176 0.0000 0.0000  41 161161 01 0 0 0.25 0 0000.0000
10  51.106016  016.912663 xxx 181.15    151 0.0000 0.0000  45 161161 01 0 0 0.25 0 0000.0000
10  51.106087  016.915811 xxx 176.23    112 0.0000 0.0000  48 161161 01 0 0 0.25 0 0000.0000
10  51.106357  016.916110 xxx  91.89    102 0.0000 0.0000  53 111111 01 0 0 0.25 0 0000.0000
10  51.106227  016.919402 xxx 158.69    141 0.0000 0.0000  84 111111 01 0 0 0.25 0 0000.0000
10  51.106224  016.918428 xxx 248.82    599 0.0000 0.0000  32 161161 01 0 0 0.25 0 0000.0000
10  51.106832  016.917465 xxx  92.41    721 0.0000 0.0000  15 161161 01 0 0 0.25 0 0000.0000
10  51.106661  016.919757 xxx 124.52    334 0.0000 0.0000 124 111111 02 0 0 0.25 0 0000.0000
10  51.107204  016.920562 xxx 124.47    625 0.0000 0.0000 412 111111 02 0 0 0.25 0 0000.0000
10  51.105601  016.918142 xxx 117.19    483 0.0000 0.0000  19 161161 01 0 0 0.25 0 0000.0000
10  51.105935  016.915843 xxx  45.29     53 0.0000 0.0000  55 111111 01 0 0 0.25 0 0000.0000
10  51.105327  016.909476 xxx 184.03     88 0.0000 0.0000  60 111111 01 0 0 0.25 0 0000.0000
10  51.106267  016.912625 xxx 131.82    118 0.0000 0.0000  61 111111 01 0 0 0.25 0 0000.0000
10  51.105859  016.912785 xxx 135.86     54 0.0000 0.0000  36 111111 01 0 0 0.25 0 0000.0000
10  51.106022  016.911803 xxx 273.84     56 0.0000 0.0000  68 111111 01 0 0 0.25 0 0000.0000
10  51.105024  016.911002 xxx 268.17     74 0.0000 0.0000  53 111111 01 0 0 0.25 0 0000.0000
10  51.104517  016.910030 xxx 181.49     55 0.0000 0.0000  76 111111 01 0 0 0.25 0 0000.0000
10  51.104894  016.911473 xxx 230.14    150 0.0000 0.0000 123 111111 02 0 0 0.25 0 0000.0000
10  51.106089  016.869136 xxx 206.80     36 0.0000 0.0000  19 111111 01 0 0 0.25 0 0000.0000
10  51.106098  016.869494 xxx 116.61     42 0.0000 0.0000  41 111111 01 0 0 0.25 0 0000.0000
10  51.106239  016.868843 xxx 113.19    278 0.0000 0.0000  14 111111 01 0 0 0.25 0 0000.0000
10  51.106281  016.868084 xxx  48.16    133 0.0000 0.0000  17 111111 01 0 0 0.25 0 0000.0000
10  51.106655  016.866168 xxx  99.46    324 0.0000 0.0000  25 111111 01 0 0 0.25 0 0000.0000
10  51.106145  016.866194 xxx 321.70    953 0.0000 0.0000  24 111111 01 0 0 0.25 0 0000.0000
10  51.104931  016.866161 xxx 256.81    610 0.0000 0.0000  24 111111 01 0 0 0.25 0 0000.0000
10  51.104909  016.868846 xxx 284.15    651 0.0000 0.0000  25 111111 01 0 0 0.25 0 0000.0000
10  51.104395  016.868534 xxx 317.34    722 0.0000 0.0000  31 111111 01 0 0 0.25 0 0000.0000
10  51.104139  016.870020 xxx 209.87    375 0.0000 0.0000  39 111111 01 0 0 0.25 0 0000.0000
10  51.102122  016.875206 xxx 120.20    541 0.0000 0.0000 249 111111 02 0 0 0.25 0 0000.0000
10  51.095646  016.898133 xxx 212.38     99 0.0000 0.0000  22 161161 02 0 0 0.25 0 0000.0000
10  51.095728  016.897936 xxx 212.81    103 0.0000 0.0000  23 161161 02 0 0 0.25 0 0000.0000
10  51.096468  016.894305 xxx 191.00    101 0.0000 0.0000  30 161161 02 0 0 0.25 0 0000.0000
10  51.096502  016.893980 xxx 190.22    101 0.0000 0.0000  27 161161 02 0 0 0.25 0 0000.0000
10  51.096998  016.893025 xxx   9.37     80 0.0000 0.0000  29 161161 02 0 0 0.25 0 0000.0000
10  51.097028  016.892732 xxx 190.04     79 0.0000 0.0000  28 161161 02 0 0 0.25 0 0000.0000
10  51.096778  016.891545 xxx 189.69     94 0.0000 0.0000  30 161161 02 0 0 0.25 0 0000.0000
10  51.103115  016.897874 xxx  92.14     66 0.0000 0.0000  66 161161 01 0 0 0.25 0 0000.0000
10  51.099304  016.892144 xxx  27.27     42 0.0000 0.0000  52 161161 01 0 0 0.25 0 0000.0000
10  51.099131  016.892537 xxx 211.41     24 0.0000 0.0000  37 161161 01 0 0 0.25 0 0000.0000
10  51.099169  016.892281 xxx 117.83    155 0.0000 0.0000  16 161161 01 0 0 0.25 0 0000.0000
10  51.099316  016.891584 xxx 296.26    184 0.0000 0.0000  19 161161 01 0 0 0.25 0 0000.0000
10  51.099030  016.891830 xxx  25.92    177 0.0000 0.0000  14 161161 01 0 0 0.25 0 0000.0000
10  51.098188  016.889918 xxx  60.48    933 0.0000 0.0000  15 161161 01 0 0 0.25 0 0000.0000
10  51.097079  016.902642 xxx 115.78   2730 0.0000 0.0000  28 161161 01 0 0 0.25 0 0000.0000
10  51.098783  016.900397 xxx 116.59   1302 0.0000 0.0000  25 161161 01 0 0 0.25 0 0000.0000
10  51.103731  016.906974 xxx 149.38    325 0.0000 0.0000  40 111111 01 0 0 0.25 0 0000.0000
10  51.104101  016.906962 xxx  91.22   1082 0.0000 0.0000  39 161161 01 0 0 0.25 0 0000.0000
10  51.101279  016.907420 xxx 358.73   2052 0.0000 0.0000  37 161161 01 0 0 0.25 0 0000.0000
10  51.097302  016.908562 xxx 151.19    981 0.0000 0.0000  40 161161 01 0 0 0.25 0 0000.0000
10  51.095799  016.908922 xxx  56.42    941 0.0000 0.0000  39 161161 01 0 0 0.25 0 0000.0000
10  51.095144  016.902992 xxx  90.88   1961 0.0000 0.0000  40 161161 01 0 0 0.25 0 0000.0000
10  51.095004  016.898468 xxx  29.46    184 0.0000 0.0000  36 111111 01 0 0 0.25 0 0000.0000
10  51.095723  016.897380 xxx 122.34    757 0.0000 0.0000  36 161161 01 0 0 0.25 0 0000.0000
10  51.095756  016.892250 xxx 104.42   2890 0.0000 0.0000  30 111111 01 0 0 0.25 0 0000.0000
10  51.097719  016.896312 xxx  25.61    942 0.0000 0.0000  93 161161 01 0 0 0.25 0 0000.0000
10  51.098493  016.897023 xxx 179.08    390 0.0000 0.0000  98 111111 02 0 0 0.25 0 0000.0000
10  51.097023  016.896078 xxx  25.95    866 0.0000 0.0000 213 111111 02 0 0 0.25 0 0000.0000
10  51.097742  016.893622 xxx 117.61     96 0.0000 0.0000  98 111111 01 0 0 0.25 0 0000.0000
10  51.097116  016.894505 xxx 135.58    516 0.0000 0.0000  29 161161 01 0 0 0.25 0 0000.0000
10  51.096960  016.891711 xxx  99.79   1735 0.0000 0.0000  50 161161 01 0 0 0.25 0 0000.0000
10  51.099363  016.889049 xxx 205.87   1333 0.0000 0.0000  47 161161 01 0 0 0.25 0 0000.0000
10  51.101012  016.890293 xxx 156.10    145 0.0000 0.0000 127 111111 01 0 0 0.25 0 0000.0000
10  51.097540  016.887942 xxx 150.90    160 0.0000 0.0000  76 111111 01 0 0 0.25 0 0000.0000
10  51.097670  016.887450 xxx  77.66    153 0.0000 0.0000  68 111111 01 0 0 0.25 0 0000.0000
10  51.097516  016.887626 xxx 294.36    203 0.0000 0.0000  80 111111 01 0 0 0.25 0 0000.0000
10  51.101829  016.874767 xxx 299.55   2750 0.0000 0.0000  36 111111 01 0 0 0.25 0 0000.0000
10  51.098376  016.883023 xxx 309.35   1887 0.0000 0.0000  33 111111 01 0 0 0.25 0 0000.0000
10  51.097867  016.885282 xxx 218.85    369 0.0000 0.0000  55 111111 01 0 0 0.25 0 0000.0000
10  51.097996  016.885138 xxx 127.22    133 0.0000 0.0000  43 111111 01 0 0 0.25 0 0000.0000
10  51.098647  016.883186 xxx 218.49    165 0.0000 0.0000  34 111111 01 0 0 0.25 0 0000.0000
10  51.099377  016.881775 xxx 221.92    172 0.0000 0.0000  29 111111 01 0 0 0.25 0 0000.0000
10  51.100166  016.880299 xxx 221.98    213 0.0000 0.0000  38 111111 01 0 0 0.25 0 0000.0000
10  51.099372  016.882979 xxx 129.53   1280 0.0000 0.0000 189 161161 02 0 0 0.25 0 0000.0000
10  51.099746  016.883078 xxx 129.54   2476 0.0000 0.0000  48 161161 01 0 0 0.25 0 0000.0000
10  51.102057  016.882645 xxx 295.55     85 0.0000 0.0000  75 111111 02 0 0 0.25 0 0000.0000
10  51.102235  016.882034 xxx 114.76    245 0.0000 0.0000  18 111111 01 0 0 0.25 0 0000.0000
10  51.101940  016.881184 xxx  27.90    376 0.0000 0.0000  18 111111 01 0 0 0.25 0 0000.0000
10  51.101611  016.880390 xxx 114.81    229 0.0000 0.0000  17 111111 01 0 0 0.25 0 0000.0000
10  51.102450  016.880489 xxx 113.67     58 0.0000 0.0000  56 111111 02 0 0 0.25 0 0000.0000
10  51.101971  016.880086 xxx  24.97    344 0.0000 0.0000  17 111111 01 0 0 0.25 0 0000.0000
10  51.103215  016.879394 xxx 206.32    749 0.0000 0.0000  44 161161 01 0 0 0.25 0 0000.0000
10  51.103204  016.874829 xxx 116.78   2134 0.0000 0.0000  51 161161 01 0 0 0.25 0 0000.0000
10  51.099991  016.876393 xxx 212.89    288 0.0000 0.0000 138 161161 01 0 0 0.25 0 0000.0000
10  51.101311  016.877705 xxx 211.73    860 0.0000 0.0000  42 161161 01 0 0 0.25 0 0000.0000
10  51.102065  016.878440 xxx  77.50    138 0.0000 0.0000 127 111111 01 0 0 0.25 0 0000.0000
10  51.104160  016.880071 xxx 154.02    162 0.0000 0.0000 132 111111 01 0 0 0.25 0 0000.0000
10  51.105698  016.871359 xxx 206.65    735 0.0000 0.0000  52 161161 01 0 0 0.25 0 0000.0000
10  51.106644  016.871971 xxx 150.76    220 0.0000 0.0000 150 111111 01 0 0 0.25 0 0000.0000
10  51.104661  016.870452 xxx 308.04    159 0.0000 0.0000  72 111111 01 0 0 0.25 0 0000.0000
10  51.104760  016.870434 xxx  98.11    142 0.0000 0.0000  67 111111 01 0 0 0.25 0 0000.0000
10  51.107528  016.865387 xxx 152.30    105 0.0000 0.0000  57 161161 01 0 0 0.25 0 0000.0000
10  51.107741  016.865302 xxx 183.80     91 0.0000 0.0000  54 161161 01 0 0 0.25 0 0000.0000
10  51.106086  016.867828 xxx 131.82   1458 0.0000 0.0000  52 161161 01 0 0 0.25 0 0000.0000
10  51.108171  016.865606 xxx 209.35    283 0.0000 0.0000  52 161161 01 0 0 0.25 0 0000.0000
10  51.110287  016.874270 xxx 206.70    202 0.0000 0.0000 109 111111 02 0 0 0.25 0 0000.0000
10  51.109640  016.878640 xxx 115.61   1285 0.0000 0.0000 843 111111 02 0 0 0.25 0 0000.0000
10  51.108045  016.881801 xxx 115.72    536 0.0000 0.0000 423 111111 02 0 0 0.25 0 0000.0000
10  51.106909  016.884952 xxx 294.96   1132 0.0000 0.0000  30 111111 01 0 0 0.25 0 0000.0000
10  51.107234  016.885902 xxx 114.58    948 0.0000 0.0000 376 111111 02 0 0 0.25 0 0000.0000
10  51.106320  016.886128 xxx  24.73    146 0.0000 0.0000  22 111111 01 0 0 0.25 0 0000.0000
10  51.105019  016.893080 xxx 291.75    289 0.0000 0.0000 102 111111 02 0 0 0.25 0 0000.0000
10  51.105289  016.892143 xxx 202.09    151 0.0000 0.0000  86 111111 02 0 0 0.25 0 0000.0000
10  51.105511  016.890183 xxx 291.42   1535 0.0000 0.0000  27 111111 01 0 0 0.25 0 0000.0000
10  51.104469  016.895516 xxx 280.90   1047 0.0000 0.0000  28 111111 01 0 0 0.25 0 0000.0000
10  51.103842  016.897150 xxx  91.70    262 0.0000 0.0000 246 111111 02 0 0 0.25 0 0000.0000
10  51.103567  016.898994 xxx  90.49    596 0.0000 0.0000  38 111111 01 0 0 0.25 0 0000.0000
10  51.104606  016.897125 xxx  94.93    317 0.0000 0.0000 205 111111 02 0 0 0.25 0 0000.0000
10  51.104536  016.898751 xxx 180.45    671 0.0000 0.0000 477 111111 02 0 0 0.25 0 0000.0000
10  51.103591  016.902442 xxx 271.00    552 0.0000 0.0000 292 111111 03 0 0 0.25 0 0000.0000
10  51.104202  016.900891 xxx 272.10     71 0.0000 0.0000  46 111111 01 0 0 0.25 0 0000.0000
10  51.104117  016.902814 xxx 271.25    839 0.0000 0.0000  88 161161 01 0 0 0.25 0 0000.0000
10  51.101775  016.899211 xxx  25.50   1908 0.0000 0.0000 133 161161 01 0 0 0.25 0 0000.0000
10  51.104491  016.902144 xxx 270.96   1152 0.0000 0.0000 349 111111 02 0 0 0.25 0 0000.0000
10  51.103915  016.900544 xxx 180.91    254 0.0000 0.0000 172 111111 02 0 0 0.25 0 0000.0000
10  51.105712  016.886773 xxx 115.63   6410 0.0000 0.0000 126 161161 01 0 0 0.25 0 0000.0000
10  51.110216  016.874691 xxx 207.14    372 0.0000 0.0000  86 161161 01 0 0 0.25 0 0000.0000
10  51.108436  016.873336 xxx  26.76   1072 0.0000 0.0000 115 161161 01 0 0 0.25 0 0000.0000
10  51.107098  016.872246 xxx  75.33    188 0.0000 0.0000 195 111111 01 0 0 0.25 0 0000.0000
10  51.107806  016.872535 xxx 179.70    150 0.0000 0.0000  68 111111 02 0 0 0.25 0 0000.0000
10  51.108563  016.872993 xxx  26.27    482 0.0000 0.0000  71 111111 02 0 0 0.25 0 0000.0000
18  51.105949  016.868788 1 White-Green Flash Beacon
18  51.099430  016.891271 1 White-Green Flash Beacon
18  51.103257  016.899253 3 White-Green Flash Beacon
19  51.102066  016.882681 1 Windsock
19  51.106599  016.869117 1 Windsock
19  51.099307  016.892145 1 Windsock
54 12722 WROCLAW TWR
